/home/gsnearing/projects/SACSMA-SNOW17
Using 40 cores of 40 total.
Initializing the  Dynamically Dimensioned Search (DDS) algorithm  with  100000  repetitions
The objective function will be minimized
Starting the DDS algotrithm with 100000 repetitions...
Finding best starting point for trial 1 using 500 random samples.
Initialize database...
['csv', 'hdf5', 'ram', 'sql', 'custom', 'noData']
8 of 100000, maximal objective function=4.02675, time remaining: 06:52:01
320 of 100000, maximal objective function=8.50682, time remaining: 07:36:22
328 of 100000, maximal objective function=8.50682, time remaining: 07:36:11
336 of 100000, maximal objective function=8.50682, time remaining: 07:36:04
344 of 100000, maximal objective function=8.50682, time remaining: 07:35:59
352 of 100000, maximal objective function=8.50682, time remaining: 07:35:52
360 of 100000, maximal objective function=8.50682, time remaining: 07:35:45
368 of 100000, maximal objective function=8.50682, time remaining: 07:35:43
376 of 100000, maximal objective function=8.50682, time remaining: 07:35:44
384 of 100000, maximal objective function=8.50682, time remaining: 07:35:39
392 of 100000, maximal objective function=8.50682, time remaining: 07:35:37
400 of 100000, maximal objective function=8.50682, time remaining: 07:35:29
408 of 100000, maximal objective function=8.50682, time remaining: 07:35:27
416 of 100000, maximal objective function=8.50682, time remaining: 07:35:22
424 of 100000, maximal objective function=8.50682, time remaining: 07:35:18
432 of 100000, maximal objective function=8.50682, time remaining: 07:35:12
440 of 100000, maximal objective function=8.50682, time remaining: 07:35:08
448 of 100000, maximal objective function=8.50682, time remaining: 07:35:03
456 of 100000, maximal objective function=8.50682, time remaining: 07:35:00
464 of 100000, maximal objective function=8.50682, time remaining: 07:34:56
472 of 100000, maximal objective function=8.50682, time remaining: 07:34:52
480 of 100000, maximal objective function=8.50682, time remaining: 07:34:50
488 of 100000, maximal objective function=8.50682, time remaining: 07:34:47
496 of 100000, maximal objective function=8.50682, time remaining: 07:34:43
504 of 100000, maximal objective function=11.5457, time remaining: 07:34:38
512 of 100000, maximal objective function=12.5355, time remaining: 07:34:36
520 of 100000, maximal objective function=14.2741, time remaining: 07:34:32
528 of 100000, maximal objective function=14.8514, time remaining: 07:34:29
536 of 100000, maximal objective function=15.2557, time remaining: 07:34:26
544 of 100000, maximal objective function=15.2557, time remaining: 07:34:22
552 of 100000, maximal objective function=16.3328, time remaining: 07:34:19
560 of 100000, maximal objective function=16.6648, time remaining: 07:34:16
568 of 100000, maximal objective function=16.6648, time remaining: 07:34:13
576 of 100000, maximal objective function=16.6648, time remaining: 07:34:11
584 of 100000, maximal objective function=16.6648, time remaining: 07:34:08
592 of 100000, maximal objective function=16.8967, time remaining: 07:34:05
600 of 100000, maximal objective function=16.8967, time remaining: 07:34:02
608 of 100000, maximal objective function=16.8967, time remaining: 07:33:59
616 of 100000, maximal objective function=17.3691, time remaining: 07:33:57
624 of 100000, maximal objective function=17.4062, time remaining: 07:33:55
632 of 100000, maximal objective function=17.4062, time remaining: 07:33:53
640 of 100000, maximal objective function=17.4062, time remaining: 07:33:50
648 of 100000, maximal objective function=17.4062, time remaining: 07:33:47
656 of 100000, maximal objective function=17.4062, time remaining: 07:33:45
664 of 100000, maximal objective function=18.0587, time remaining: 07:33:43
672 of 100000, maximal objective function=18.0587, time remaining: 07:33:41
680 of 100000, maximal objective function=18.5423, time remaining: 07:33:37
688 of 100000, maximal objective function=18.6171, time remaining: 07:33:35
696 of 100000, maximal objective function=18.6171, time remaining: 07:33:32
704 of 100000, maximal objective function=18.6171, time remaining: 07:33:29
712 of 100000, maximal objective function=18.6171, time remaining: 07:33:26
720 of 100000, maximal objective function=18.6171, time remaining: 07:33:24
728 of 100000, maximal objective function=18.6171, time remaining: 07:33:21
736 of 100000, maximal objective function=18.6171, time remaining: 07:33:20
744 of 100000, maximal objective function=18.6171, time remaining: 07:33:18
752 of 100000, maximal objective function=18.6605, time remaining: 07:33:15
760 of 100000, maximal objective function=18.7003, time remaining: 07:33:11
768 of 100000, maximal objective function=18.7003, time remaining: 07:33:08
776 of 100000, maximal objective function=18.7003, time remaining: 07:33:06
784 of 100000, maximal objective function=18.7003, time remaining: 07:33:02
792 of 100000, maximal objective function=18.8529, time remaining: 07:32:59
800 of 100000, maximal objective function=19.0267, time remaining: 07:32:56
808 of 100000, maximal objective function=19.0267, time remaining: 07:32:54
816 of 100000, maximal objective function=19.0267, time remaining: 07:32:53
824 of 100000, maximal objective function=19.0267, time remaining: 07:32:50
832 of 100000, maximal objective function=19.1324, time remaining: 07:32:48
840 of 100000, maximal objective function=19.1324, time remaining: 07:32:45
848 of 100000, maximal objective function=19.1324, time remaining: 07:32:42
856 of 100000, maximal objective function=19.1324, time remaining: 07:32:39
864 of 100000, maximal objective function=19.1324, time remaining: 07:32:37
872 of 100000, maximal objective function=19.1324, time remaining: 07:32:35
880 of 100000, maximal objective function=19.1324, time remaining: 07:32:32
888 of 100000, maximal objective function=19.1324, time remaining: 07:32:30
896 of 100000, maximal objective function=19.4205, time remaining: 07:32:27
904 of 100000, maximal objective function=19.4205, time remaining: 07:32:25
912 of 100000, maximal objective function=19.4205, time remaining: 07:32:22
920 of 100000, maximal objective function=19.4205, time remaining: 07:32:20
928 of 100000, maximal objective function=19.4205, time remaining: 07:32:17
936 of 100000, maximal objective function=19.594, time remaining: 07:32:14
944 of 100000, maximal objective function=19.594, time remaining: 07:32:12
952 of 100000, maximal objective function=19.594, time remaining: 07:32:11
960 of 100000, maximal objective function=19.594, time remaining: 07:32:09
968 of 100000, maximal objective function=19.594, time remaining: 07:32:07
976 of 100000, maximal objective function=19.594, time remaining: 07:32:05
984 of 100000, maximal objective function=19.594, time remaining: 07:32:02
992 of 100000, maximal objective function=19.594, time remaining: 07:32:00
1000 of 100000, maximal objective function=19.594, time remaining: 07:31:58
1008 of 100000, maximal objective function=19.594, time remaining: 07:31:56
1016 of 100000, maximal objective function=19.8401, time remaining: 07:31:54
1024 of 100000, maximal objective function=20.0127, time remaining: 07:31:52
1032 of 100000, maximal objective function=20.0127, time remaining: 07:31:51
1040 of 100000, maximal objective function=20.0127, time remaining: 07:31:50
1048 of 100000, maximal objective function=20.0127, time remaining: 07:31:50
1056 of 100000, maximal objective function=20.0127, time remaining: 07:31:51
1064 of 100000, maximal objective function=20.0343, time remaining: 07:31:49
1072 of 100000, maximal objective function=20.0343, time remaining: 07:31:47
1080 of 100000, maximal objective function=20.0343, time remaining: 07:31:45
1088 of 100000, maximal objective function=20.0343, time remaining: 07:31:53
1094 of 100000, maximal objective function=20.0343, time remaining: 07:32:28
1102 of 100000, maximal objective function=20.0824, time remaining: 07:32:26
1110 of 100000, maximal objective function=20.0824, time remaining: 07:32:24
1118 of 100000, maximal objective function=20.0824, time remaining: 07:32:22
1126 of 100000, maximal objective function=20.0824, time remaining: 07:32:19
1134 of 100000, maximal objective function=20.0824, time remaining: 07:32:17
1142 of 100000, maximal objective function=20.0824, time remaining: 07:32:15
1150 of 100000, maximal objective function=20.0824, time remaining: 07:32:13
1158 of 100000, maximal objective function=20.2219, time remaining: 07:32:10
1166 of 100000, maximal objective function=20.2219, time remaining: 07:32:09
1174 of 100000, maximal objective function=20.2219, time remaining: 07:32:06
1182 of 100000, maximal objective function=20.942, time remaining: 07:32:04
1190 of 100000, maximal objective function=20.942, time remaining: 07:32:01
1198 of 100000, maximal objective function=20.9756, time remaining: 07:31:59
1206 of 100000, maximal objective function=20.9756, time remaining: 07:31:57
1214 of 100000, maximal objective function=20.9756, time remaining: 07:31:55
1222 of 100000, maximal objective function=20.9756, time remaining: 07:31:52
1230 of 100000, maximal objective function=20.9756, time remaining: 07:31:50
1238 of 100000, maximal objective function=20.9756, time remaining: 07:31:47
1246 of 100000, maximal objective function=21.002, time remaining: 07:31:45
1254 of 100000, maximal objective function=21.002, time remaining: 07:31:42
1262 of 100000, maximal objective function=21.002, time remaining: 07:31:41
1270 of 100000, maximal objective function=21.002, time remaining: 07:31:39
1277 of 100000, maximal objective function=21.0275, time remaining: 07:32:25
1285 of 100000, maximal objective function=21.0275, time remaining: 07:32:22
1293 of 100000, maximal objective function=21.0275, time remaining: 07:32:20
1301 of 100000, maximal objective function=21.0275, time remaining: 07:32:19
1309 of 100000, maximal objective function=21.0529, time remaining: 07:32:18
1317 of 100000, maximal objective function=21.0529, time remaining: 07:32:15
1325 of 100000, maximal objective function=21.0529, time remaining: 07:32:13
1333 of 100000, maximal objective function=21.0529, time remaining: 07:32:10
1341 of 100000, maximal objective function=21.0794, time remaining: 07:32:07
1349 of 100000, maximal objective function=21.1313, time remaining: 07:32:05
1357 of 100000, maximal objective function=21.1313, time remaining: 07:32:02
1365 of 100000, maximal objective function=21.1313, time remaining: 07:32:00
1373 of 100000, maximal objective function=21.1313, time remaining: 07:31:57
1381 of 100000, maximal objective function=21.1313, time remaining: 07:31:54
1389 of 100000, maximal objective function=21.1313, time remaining: 07:31:52
1397 of 100000, maximal objective function=21.1313, time remaining: 07:31:49
1405 of 100000, maximal objective function=21.1313, time remaining: 07:31:47
1413 of 100000, maximal objective function=21.1313, time remaining: 07:31:44
1421 of 100000, maximal objective function=21.1313, time remaining: 07:31:41
1429 of 100000, maximal objective function=21.1313, time remaining: 07:31:38
1437 of 100000, maximal objective function=21.1313, time remaining: 07:31:36
1445 of 100000, maximal objective function=21.1313, time remaining: 07:31:34
1453 of 100000, maximal objective function=21.1313, time remaining: 07:31:31
1460 of 100000, maximal objective function=21.1313, time remaining: 07:31:37
1468 of 100000, maximal objective function=21.1807, time remaining: 07:31:34
1476 of 100000, maximal objective function=21.1807, time remaining: 07:31:32
1484 of 100000, maximal objective function=21.1807, time remaining: 07:31:29
1492 of 100000, maximal objective function=21.1807, time remaining: 07:31:27
1500 of 100000, maximal objective function=21.1807, time remaining: 07:31:25
1508 of 100000, maximal objective function=21.1807, time remaining: 07:31:24
1516 of 100000, maximal objective function=21.1807, time remaining: 07:31:22
1524 of 100000, maximal objective function=21.1983, time remaining: 07:31:20
1532 of 100000, maximal objective function=21.1983, time remaining: 07:31:19
1540 of 100000, maximal objective function=21.2016, time remaining: 07:31:16
1548 of 100000, maximal objective function=21.2016, time remaining: 07:31:14
1556 of 100000, maximal objective function=21.2016, time remaining: 07:31:12
1564 of 100000, maximal objective function=21.2016, time remaining: 07:31:09
1572 of 100000, maximal objective function=21.2016, time remaining: 07:31:07
1580 of 100000, maximal objective function=21.2016, time remaining: 07:31:04
1588 of 100000, maximal objective function=21.2016, time remaining: 07:31:01
1596 of 100000, maximal objective function=21.2016, time remaining: 07:30:59
1604 of 100000, maximal objective function=21.2016, time remaining: 07:30:57
1612 of 100000, maximal objective function=21.2022, time remaining: 07:30:55
1620 of 100000, maximal objective function=21.2022, time remaining: 07:30:52
1628 of 100000, maximal objective function=21.2022, time remaining: 07:30:51
1636 of 100000, maximal objective function=21.2022, time remaining: 07:30:48
1644 of 100000, maximal objective function=21.2022, time remaining: 07:30:53
1651 of 100000, maximal objective function=21.2049, time remaining: 07:31:11
1659 of 100000, maximal objective function=21.2049, time remaining: 07:31:09
1667 of 100000, maximal objective function=21.2049, time remaining: 07:31:07
1675 of 100000, maximal objective function=21.2049, time remaining: 07:31:05
1683 of 100000, maximal objective function=21.2049, time remaining: 07:31:03
1691 of 100000, maximal objective function=21.2049, time remaining: 07:31:01
1699 of 100000, maximal objective function=21.2049, time remaining: 07:30:58
1707 of 100000, maximal objective function=21.2049, time remaining: 07:30:56
1715 of 100000, maximal objective function=21.2049, time remaining: 07:30:54
1723 of 100000, maximal objective function=21.2049, time remaining: 07:30:51
1731 of 100000, maximal objective function=21.2049, time remaining: 07:30:49
1739 of 100000, maximal objective function=21.2049, time remaining: 07:30:47
1747 of 100000, maximal objective function=21.2049, time remaining: 07:30:45
1755 of 100000, maximal objective function=21.2131, time remaining: 07:30:43
1763 of 100000, maximal objective function=21.2131, time remaining: 07:30:41
1771 of 100000, maximal objective function=21.2131, time remaining: 07:30:38
1779 of 100000, maximal objective function=21.2131, time remaining: 07:30:35
1787 of 100000, maximal objective function=21.2131, time remaining: 07:30:33
1795 of 100000, maximal objective function=21.2131, time remaining: 07:30:30
1803 of 100000, maximal objective function=21.2131, time remaining: 07:30:28
1811 of 100000, maximal objective function=21.2131, time remaining: 07:30:26
1819 of 100000, maximal objective function=21.2131, time remaining: 07:30:24
1827 of 100000, maximal objective function=21.2131, time remaining: 07:30:22
1834 of 100000, maximal objective function=21.2131, time remaining: 07:30:26
1842 of 100000, maximal objective function=21.2131, time remaining: 07:30:23
1850 of 100000, maximal objective function=21.2131, time remaining: 07:30:21
1858 of 100000, maximal objective function=21.2131, time remaining: 07:30:19
1866 of 100000, maximal objective function=21.2131, time remaining: 07:30:17
1874 of 100000, maximal objective function=21.2131, time remaining: 07:30:14
1882 of 100000, maximal objective function=21.2131, time remaining: 07:30:12
1890 of 100000, maximal objective function=21.2131, time remaining: 07:30:09
1898 of 100000, maximal objective function=21.2131, time remaining: 07:30:07
1906 of 100000, maximal objective function=21.2131, time remaining: 07:30:05
1914 of 100000, maximal objective function=21.2131, time remaining: 07:30:04
1922 of 100000, maximal objective function=21.2131, time remaining: 07:30:02
1930 of 100000, maximal objective function=21.2131, time remaining: 07:30:00
1938 of 100000, maximal objective function=21.2131, time remaining: 07:29:58
1946 of 100000, maximal objective function=21.2131, time remaining: 07:29:56
1954 of 100000, maximal objective function=21.2131, time remaining: 07:29:53
1962 of 100000, maximal objective function=21.2131, time remaining: 07:29:51
1970 of 100000, maximal objective function=21.2131, time remaining: 07:29:48
1978 of 100000, maximal objective function=21.2131, time remaining: 07:29:46
1986 of 100000, maximal objective function=21.2131, time remaining: 07:29:43
1994 of 100000, maximal objective function=21.2131, time remaining: 07:29:41
2002 of 100000, maximal objective function=21.2131, time remaining: 07:29:38
2010 of 100000, maximal objective function=21.2131, time remaining: 07:29:36
2017 of 100000, maximal objective function=21.2131, time remaining: 07:29:54
2024 of 100000, maximal objective function=21.2285, time remaining: 07:30:09
2032 of 100000, maximal objective function=21.2285, time remaining: 07:30:07
2040 of 100000, maximal objective function=21.2285, time remaining: 07:30:04
2048 of 100000, maximal objective function=21.2285, time remaining: 07:30:02
2056 of 100000, maximal objective function=21.2285, time remaining: 07:29:59
2064 of 100000, maximal objective function=21.2285, time remaining: 07:29:56
2072 of 100000, maximal objective function=21.2285, time remaining: 07:29:54
2080 of 100000, maximal objective function=21.2285, time remaining: 07:29:51
2088 of 100000, maximal objective function=21.2285, time remaining: 07:29:48
2096 of 100000, maximal objective function=21.2285, time remaining: 07:29:46
2104 of 100000, maximal objective function=21.2285, time remaining: 07:29:43
2112 of 100000, maximal objective function=21.2285, time remaining: 07:29:41
2120 of 100000, maximal objective function=21.2285, time remaining: 07:29:38
2128 of 100000, maximal objective function=21.2285, time remaining: 07:29:36
2136 of 100000, maximal objective function=21.2285, time remaining: 07:29:34
2144 of 100000, maximal objective function=21.2285, time remaining: 07:29:31
2152 of 100000, maximal objective function=21.2285, time remaining: 07:29:29
2160 of 100000, maximal objective function=21.2285, time remaining: 07:29:26
2168 of 100000, maximal objective function=21.2285, time remaining: 07:29:24
2176 of 100000, maximal objective function=21.2285, time remaining: 07:29:21
2184 of 100000, maximal objective function=21.2285, time remaining: 07:29:18
2192 of 100000, maximal objective function=21.2285, time remaining: 07:29:15
2200 of 100000, maximal objective function=21.2285, time remaining: 07:29:13
2207 of 100000, maximal objective function=21.2285, time remaining: 07:29:25
2215 of 100000, maximal objective function=21.2285, time remaining: 07:29:22
2223 of 100000, maximal objective function=21.2285, time remaining: 07:29:19
2231 of 100000, maximal objective function=21.2285, time remaining: 07:29:16
2239 of 100000, maximal objective function=21.2285, time remaining: 07:29:14
2247 of 100000, maximal objective function=21.2285, time remaining: 07:29:11
2255 of 100000, maximal objective function=21.2285, time remaining: 07:29:08
2263 of 100000, maximal objective function=21.2285, time remaining: 07:29:06
2271 of 100000, maximal objective function=21.2285, time remaining: 07:29:03
2279 of 100000, maximal objective function=21.2285, time remaining: 07:29:00
2287 of 100000, maximal objective function=21.2285, time remaining: 07:28:58
2295 of 100000, maximal objective function=21.2288, time remaining: 07:28:56
2303 of 100000, maximal objective function=21.2288, time remaining: 07:28:53
2311 of 100000, maximal objective function=21.2288, time remaining: 07:28:50
2319 of 100000, maximal objective function=21.2288, time remaining: 07:28:48
2327 of 100000, maximal objective function=21.2288, time remaining: 07:28:45
2335 of 100000, maximal objective function=21.2338, time remaining: 07:28:42
2343 of 100000, maximal objective function=21.2338, time remaining: 07:28:40
2351 of 100000, maximal objective function=21.2338, time remaining: 07:28:38
2359 of 100000, maximal objective function=21.2338, time remaining: 07:28:35
2367 of 100000, maximal objective function=21.2341, time remaining: 07:28:33
2375 of 100000, maximal objective function=21.2341, time remaining: 07:28:31
2383 of 100000, maximal objective function=21.2341, time remaining: 07:28:29
2389 of 100000, maximal objective function=21.2341, time remaining: 07:28:52
2397 of 100000, maximal objective function=21.2341, time remaining: 07:28:49
2405 of 100000, maximal objective function=21.2341, time remaining: 07:28:46
2413 of 100000, maximal objective function=21.2341, time remaining: 07:28:44
2421 of 100000, maximal objective function=21.2341, time remaining: 07:28:41
2429 of 100000, maximal objective function=21.2341, time remaining: 07:28:39
2437 of 100000, maximal objective function=21.2341, time remaining: 07:28:36
2445 of 100000, maximal objective function=21.2344, time remaining: 07:28:33
2453 of 100000, maximal objective function=21.2344, time remaining: 07:28:30
2461 of 100000, maximal objective function=21.2344, time remaining: 07:28:28
2469 of 100000, maximal objective function=21.2344, time remaining: 07:28:25
2477 of 100000, maximal objective function=21.2344, time remaining: 07:28:22
2485 of 100000, maximal objective function=21.2344, time remaining: 07:28:19
2493 of 100000, maximal objective function=21.2344, time remaining: 07:28:17
2501 of 100000, maximal objective function=21.2344, time remaining: 07:28:14
2509 of 100000, maximal objective function=21.2344, time remaining: 07:28:11
2517 of 100000, maximal objective function=21.2344, time remaining: 07:28:09
2525 of 100000, maximal objective function=21.2344, time remaining: 07:28:06
2533 of 100000, maximal objective function=21.2344, time remaining: 07:28:03
2541 of 100000, maximal objective function=21.2344, time remaining: 07:28:00
2549 of 100000, maximal objective function=21.2344, time remaining: 07:27:57
2557 of 100000, maximal objective function=21.2344, time remaining: 07:27:55
2565 of 100000, maximal objective function=21.2344, time remaining: 07:27:52
2572 of 100000, maximal objective function=21.2344, time remaining: 07:27:54
2578 of 100000, maximal objective function=21.2389, time remaining: 07:28:06
2586 of 100000, maximal objective function=21.2389, time remaining: 07:28:03
2594 of 100000, maximal objective function=21.2389, time remaining: 07:28:00
2602 of 100000, maximal objective function=21.2389, time remaining: 07:27:57
2610 of 100000, maximal objective function=21.2482, time remaining: 07:27:55
2618 of 100000, maximal objective function=21.2482, time remaining: 07:27:53
2626 of 100000, maximal objective function=21.2482, time remaining: 07:27:51
2634 of 100000, maximal objective function=21.2482, time remaining: 07:27:48
2642 of 100000, maximal objective function=21.2482, time remaining: 07:27:45
2650 of 100000, maximal objective function=21.2482, time remaining: 07:27:43
2658 of 100000, maximal objective function=21.2488, time remaining: 07:27:40
2666 of 100000, maximal objective function=21.2488, time remaining: 07:27:37
2674 of 100000, maximal objective function=21.2488, time remaining: 07:27:35
2682 of 100000, maximal objective function=21.2488, time remaining: 07:27:32
2690 of 100000, maximal objective function=21.2488, time remaining: 07:27:29
2698 of 100000, maximal objective function=21.2488, time remaining: 07:27:26
2706 of 100000, maximal objective function=21.2488, time remaining: 07:27:24
2714 of 100000, maximal objective function=21.2488, time remaining: 07:27:21
2722 of 100000, maximal objective function=21.2488, time remaining: 07:27:18
2730 of 100000, maximal objective function=21.2488, time remaining: 07:27:16
2738 of 100000, maximal objective function=21.2488, time remaining: 07:27:13
2746 of 100000, maximal objective function=21.2488, time remaining: 07:27:11
2754 of 100000, maximal objective function=21.3259, time remaining: 07:27:08
2761 of 100000, maximal objective function=21.3259, time remaining: 07:27:17
2769 of 100000, maximal objective function=21.3259, time remaining: 07:27:14
2777 of 100000, maximal objective function=21.3259, time remaining: 07:27:11
2785 of 100000, maximal objective function=21.3259, time remaining: 07:27:08
2793 of 100000, maximal objective function=21.3259, time remaining: 07:27:05
2801 of 100000, maximal objective function=21.3277, time remaining: 07:27:02
2809 of 100000, maximal objective function=21.3277, time remaining: 07:26:59
2817 of 100000, maximal objective function=21.3277, time remaining: 07:26:56
2825 of 100000, maximal objective function=21.3277, time remaining: 07:26:53
2833 of 100000, maximal objective function=21.3277, time remaining: 07:26:50
2841 of 100000, maximal objective function=21.3277, time remaining: 07:26:47
2849 of 100000, maximal objective function=21.3277, time remaining: 07:26:46
2857 of 100000, maximal objective function=21.3277, time remaining: 07:26:44
2865 of 100000, maximal objective function=21.3277, time remaining: 07:26:41
2873 of 100000, maximal objective function=21.3277, time remaining: 07:26:38
2881 of 100000, maximal objective function=21.3277, time remaining: 07:26:36
2889 of 100000, maximal objective function=21.3277, time remaining: 07:26:33
2897 of 100000, maximal objective function=21.3277, time remaining: 07:26:30
2905 of 100000, maximal objective function=21.3277, time remaining: 07:26:27
2913 of 100000, maximal objective function=21.3277, time remaining: 07:26:24
2921 of 100000, maximal objective function=21.3277, time remaining: 07:26:21
2929 of 100000, maximal objective function=21.3277, time remaining: 07:26:18
2937 of 100000, maximal objective function=21.3277, time remaining: 07:26:16
2944 of 100000, maximal objective function=21.3277, time remaining: 07:26:24
2951 of 100000, maximal objective function=21.3277, time remaining: 07:26:25
2959 of 100000, maximal objective function=21.4373, time remaining: 07:26:22
2967 of 100000, maximal objective function=21.4373, time remaining: 07:26:19
2975 of 100000, maximal objective function=21.4373, time remaining: 07:26:16
2983 of 100000, maximal objective function=21.4373, time remaining: 07:26:13
2991 of 100000, maximal objective function=21.4373, time remaining: 07:26:10
2999 of 100000, maximal objective function=21.4373, time remaining: 07:26:07
3007 of 100000, maximal objective function=21.4389, time remaining: 07:26:05
3015 of 100000, maximal objective function=21.4389, time remaining: 07:26:02
3023 of 100000, maximal objective function=21.4389, time remaining: 07:25:59
3031 of 100000, maximal objective function=21.4389, time remaining: 07:25:56
3039 of 100000, maximal objective function=21.4389, time remaining: 07:25:53
3047 of 100000, maximal objective function=21.4396, time remaining: 07:25:50
3055 of 100000, maximal objective function=21.4396, time remaining: 07:25:47
3063 of 100000, maximal objective function=21.4467, time remaining: 07:25:44
3071 of 100000, maximal objective function=21.4467, time remaining: 07:25:42
3079 of 100000, maximal objective function=21.4467, time remaining: 07:25:39
3087 of 100000, maximal objective function=21.4467, time remaining: 07:25:36
3095 of 100000, maximal objective function=21.4467, time remaining: 07:25:33
3103 of 100000, maximal objective function=21.4467, time remaining: 07:25:31
3111 of 100000, maximal objective function=21.4467, time remaining: 07:25:28
3119 of 100000, maximal objective function=21.4467, time remaining: 07:25:25
3126 of 100000, maximal objective function=21.4467, time remaining: 07:25:27
3132 of 100000, maximal objective function=21.4467, time remaining: 07:25:37
3140 of 100000, maximal objective function=21.4467, time remaining: 07:25:34
3148 of 100000, maximal objective function=21.4467, time remaining: 07:25:31
3156 of 100000, maximal objective function=21.4467, time remaining: 07:25:29
3164 of 100000, maximal objective function=21.4467, time remaining: 07:25:26
3172 of 100000, maximal objective function=21.4467, time remaining: 07:25:23
3180 of 100000, maximal objective function=21.4467, time remaining: 07:25:20
3188 of 100000, maximal objective function=21.4467, time remaining: 07:25:17
3196 of 100000, maximal objective function=21.449, time remaining: 07:25:14
3204 of 100000, maximal objective function=21.449, time remaining: 07:25:12
3212 of 100000, maximal objective function=21.449, time remaining: 07:25:09
3220 of 100000, maximal objective function=21.449, time remaining: 07:25:06
3228 of 100000, maximal objective function=21.449, time remaining: 07:25:04
3236 of 100000, maximal objective function=21.449, time remaining: 07:25:01
3244 of 100000, maximal objective function=21.449, time remaining: 07:24:58
3252 of 100000, maximal objective function=21.4493, time remaining: 07:24:55
3260 of 100000, maximal objective function=21.4493, time remaining: 07:24:53
3268 of 100000, maximal objective function=21.4493, time remaining: 07:24:50
3276 of 100000, maximal objective function=21.4493, time remaining: 07:24:47
3284 of 100000, maximal objective function=21.4493, time remaining: 07:24:44
3292 of 100000, maximal objective function=21.4493, time remaining: 07:24:41
3300 of 100000, maximal objective function=21.4493, time remaining: 07:24:38
3308 of 100000, maximal objective function=21.4493, time remaining: 07:24:36
3315 of 100000, maximal objective function=21.4493, time remaining: 07:24:46
3322 of 100000, maximal objective function=21.4493, time remaining: 07:24:52
3330 of 100000, maximal objective function=21.4493, time remaining: 07:24:49
3338 of 100000, maximal objective function=21.4493, time remaining: 07:24:46
3346 of 100000, maximal objective function=21.4493, time remaining: 07:24:43
3354 of 100000, maximal objective function=21.4493, time remaining: 07:24:40
3362 of 100000, maximal objective function=21.4493, time remaining: 07:24:38
3370 of 100000, maximal objective function=21.4493, time remaining: 07:24:34
3378 of 100000, maximal objective function=21.4493, time remaining: 07:24:32
3386 of 100000, maximal objective function=21.4493, time remaining: 07:24:29
3394 of 100000, maximal objective function=21.4493, time remaining: 07:24:26
3402 of 100000, maximal objective function=21.4493, time remaining: 07:24:24
3410 of 100000, maximal objective function=21.4493, time remaining: 07:24:21
3418 of 100000, maximal objective function=21.4493, time remaining: 07:24:18
