/home/gsnearing/projects/SACSMA-SNOW17
Using 40 cores of 40 total.
Initializing the  Dynamically Dimensioned Search (DDS) algorithm  with  100000  repetitions
The objective function will be minimized
Starting the DDS algotrithm with 100000 repetitions...
Finding best starting point for trial 1 using 500 random samples.
Initialize database...
['csv', 'hdf5', 'ram', 'sql', 'custom', 'noData']
8 of 100000, maximal objective function=6.82909, time remaining: 06:51:13
680 of 100000, maximal objective function=19.3064, time remaining: 07:34:19
688 of 100000, maximal objective function=19.3064, time remaining: 07:34:21
696 of 100000, maximal objective function=19.3064, time remaining: 07:34:25
704 of 100000, maximal objective function=19.3064, time remaining: 07:34:23
712 of 100000, maximal objective function=19.3369, time remaining: 07:34:19
720 of 100000, maximal objective function=19.8348, time remaining: 07:34:17
728 of 100000, maximal objective function=19.8348, time remaining: 07:34:14
736 of 100000, maximal objective function=19.8348, time remaining: 07:34:11
744 of 100000, maximal objective function=20.1951, time remaining: 07:34:07
752 of 100000, maximal objective function=20.1951, time remaining: 07:34:02
760 of 100000, maximal objective function=20.1951, time remaining: 07:34:00
768 of 100000, maximal objective function=20.1951, time remaining: 07:33:59
776 of 100000, maximal objective function=20.1951, time remaining: 07:33:57
784 of 100000, maximal objective function=20.25, time remaining: 07:33:52
792 of 100000, maximal objective function=20.25, time remaining: 07:33:46
800 of 100000, maximal objective function=20.25, time remaining: 07:33:41
808 of 100000, maximal objective function=20.25, time remaining: 07:33:36
816 of 100000, maximal objective function=20.25, time remaining: 07:33:31
824 of 100000, maximal objective function=20.25, time remaining: 07:33:26
832 of 100000, maximal objective function=20.25, time remaining: 07:33:23
840 of 100000, maximal objective function=20.25, time remaining: 07:33:18
848 of 100000, maximal objective function=20.25, time remaining: 07:33:13
856 of 100000, maximal objective function=20.25, time remaining: 07:33:09
864 of 100000, maximal objective function=20.3623, time remaining: 07:33:05
872 of 100000, maximal objective function=20.6445, time remaining: 07:33:00
880 of 100000, maximal objective function=20.7538, time remaining: 07:32:57
888 of 100000, maximal objective function=20.7538, time remaining: 07:32:53
896 of 100000, maximal objective function=20.7538, time remaining: 07:32:51
904 of 100000, maximal objective function=20.7538, time remaining: 07:32:50
912 of 100000, maximal objective function=20.7538, time remaining: 07:32:46
920 of 100000, maximal objective function=20.7538, time remaining: 07:32:42
928 of 100000, maximal objective function=20.7538, time remaining: 07:32:38
936 of 100000, maximal objective function=20.7538, time remaining: 07:32:33
944 of 100000, maximal objective function=20.7539, time remaining: 07:32:28
952 of 100000, maximal objective function=20.7539, time remaining: 07:32:24
960 of 100000, maximal objective function=20.7539, time remaining: 07:32:20
968 of 100000, maximal objective function=20.7627, time remaining: 07:32:16
976 of 100000, maximal objective function=20.7627, time remaining: 07:32:11
984 of 100000, maximal objective function=20.7627, time remaining: 07:32:08
992 of 100000, maximal objective function=20.7627, time remaining: 07:32:04
1000 of 100000, maximal objective function=20.7627, time remaining: 07:32:05
1008 of 100000, maximal objective function=20.7627, time remaining: 07:32:04
1016 of 100000, maximal objective function=20.7627, time remaining: 07:32:00
1024 of 100000, maximal objective function=20.7627, time remaining: 07:31:57
1032 of 100000, maximal objective function=20.7627, time remaining: 07:31:53
1040 of 100000, maximal objective function=20.7627, time remaining: 07:31:49
1048 of 100000, maximal objective function=20.7627, time remaining: 07:31:46
1056 of 100000, maximal objective function=20.7627, time remaining: 07:31:43
1064 of 100000, maximal objective function=20.7627, time remaining: 07:31:39
1072 of 100000, maximal objective function=20.7627, time remaining: 07:31:36
1080 of 100000, maximal objective function=20.7627, time remaining: 07:31:32
1088 of 100000, maximal objective function=20.7627, time remaining: 07:31:28
1096 of 100000, maximal objective function=20.7627, time remaining: 07:31:25
1103 of 100000, maximal objective function=20.7627, time remaining: 07:31:41
1111 of 100000, maximal objective function=20.7627, time remaining: 07:31:38
1119 of 100000, maximal objective function=20.7627, time remaining: 07:31:34
1127 of 100000, maximal objective function=20.7627, time remaining: 07:31:31
1135 of 100000, maximal objective function=20.7627, time remaining: 07:31:27
1143 of 100000, maximal objective function=20.7627, time remaining: 07:31:24
1151 of 100000, maximal objective function=20.7627, time remaining: 07:31:21
1159 of 100000, maximal objective function=20.7627, time remaining: 07:31:17
1167 of 100000, maximal objective function=20.7815, time remaining: 07:31:14
1175 of 100000, maximal objective function=20.7815, time remaining: 07:31:11
1183 of 100000, maximal objective function=20.7815, time remaining: 07:31:08
1191 of 100000, maximal objective function=20.7815, time remaining: 07:31:05
1199 of 100000, maximal objective function=20.7815, time remaining: 07:31:01
1207 of 100000, maximal objective function=20.7815, time remaining: 07:30:58
1215 of 100000, maximal objective function=20.7815, time remaining: 07:30:54
1223 of 100000, maximal objective function=20.7815, time remaining: 07:30:52
1231 of 100000, maximal objective function=20.7815, time remaining: 07:30:48
1239 of 100000, maximal objective function=20.7815, time remaining: 07:30:46
1247 of 100000, maximal objective function=20.7815, time remaining: 07:30:44
1255 of 100000, maximal objective function=20.7815, time remaining: 07:30:44
1263 of 100000, maximal objective function=20.7815, time remaining: 07:30:41
1271 of 100000, maximal objective function=20.7815, time remaining: 07:30:38
1279 of 100000, maximal objective function=20.7815, time remaining: 07:30:35
1285 of 100000, maximal objective function=20.7879, time remaining: 07:31:28
1293 of 100000, maximal objective function=20.7879, time remaining: 07:31:25
1301 of 100000, maximal objective function=20.7879, time remaining: 07:31:22
1309 of 100000, maximal objective function=20.7879, time remaining: 07:31:18
1317 of 100000, maximal objective function=20.7879, time remaining: 07:31:15
1325 of 100000, maximal objective function=20.8156, time remaining: 07:31:11
1333 of 100000, maximal objective function=20.8156, time remaining: 07:31:08
1341 of 100000, maximal objective function=20.8156, time remaining: 07:31:04
1349 of 100000, maximal objective function=20.8156, time remaining: 07:31:01
1357 of 100000, maximal objective function=20.8275, time remaining: 07:30:58
1365 of 100000, maximal objective function=20.8275, time remaining: 07:30:55
1373 of 100000, maximal objective function=20.8275, time remaining: 07:30:51
1381 of 100000, maximal objective function=20.8275, time remaining: 07:30:48
1389 of 100000, maximal objective function=20.8275, time remaining: 07:30:45
1397 of 100000, maximal objective function=20.8275, time remaining: 07:30:42
1405 of 100000, maximal objective function=20.8275, time remaining: 07:30:39
1413 of 100000, maximal objective function=20.8275, time remaining: 07:30:35
1421 of 100000, maximal objective function=20.8275, time remaining: 07:30:32
1429 of 100000, maximal objective function=20.8275, time remaining: 07:30:30
1437 of 100000, maximal objective function=20.8275, time remaining: 07:30:26
1445 of 100000, maximal objective function=20.8275, time remaining: 07:30:23
1453 of 100000, maximal objective function=20.8275, time remaining: 07:30:20
1461 of 100000, maximal objective function=20.8275, time remaining: 07:30:16
1468 of 100000, maximal objective function=20.8275, time remaining: 07:30:58
1476 of 100000, maximal objective function=20.8275, time remaining: 07:30:54
1484 of 100000, maximal objective function=20.8275, time remaining: 07:30:51
1492 of 100000, maximal objective function=20.8517, time remaining: 07:30:48
1500 of 100000, maximal objective function=20.8517, time remaining: 07:30:44
1508 of 100000, maximal objective function=20.8517, time remaining: 07:30:42
1516 of 100000, maximal objective function=20.9013, time remaining: 07:30:38
1524 of 100000, maximal objective function=20.9013, time remaining: 07:30:37
1532 of 100000, maximal objective function=20.9013, time remaining: 07:30:36
1540 of 100000, maximal objective function=20.9013, time remaining: 07:30:34
1548 of 100000, maximal objective function=20.9013, time remaining: 07:30:32
1556 of 100000, maximal objective function=20.9013, time remaining: 07:30:28
1564 of 100000, maximal objective function=20.9013, time remaining: 07:30:25
1572 of 100000, maximal objective function=20.9013, time remaining: 07:30:22
1580 of 100000, maximal objective function=20.9013, time remaining: 07:30:19
1588 of 100000, maximal objective function=20.9013, time remaining: 07:30:15
1596 of 100000, maximal objective function=20.9013, time remaining: 07:30:12
1604 of 100000, maximal objective function=20.9013, time remaining: 07:30:09
1612 of 100000, maximal objective function=20.9013, time remaining: 07:30:05
1620 of 100000, maximal objective function=20.9013, time remaining: 07:30:03
1628 of 100000, maximal objective function=20.9013, time remaining: 07:30:01
1636 of 100000, maximal objective function=20.9013, time remaining: 07:29:59
1644 of 100000, maximal objective function=20.9013, time remaining: 07:29:56
1652 of 100000, maximal objective function=20.9013, time remaining: 07:29:54
1660 of 100000, maximal objective function=20.9013, time remaining: 07:29:53
1668 of 100000, maximal objective function=20.9013, time remaining: 07:29:50
1676 of 100000, maximal objective function=20.9013, time remaining: 07:29:47
1684 of 100000, maximal objective function=20.9351, time remaining: 07:29:43
1692 of 100000, maximal objective function=20.9351, time remaining: 07:29:40
1700 of 100000, maximal objective function=20.9351, time remaining: 07:29:37
1708 of 100000, maximal objective function=20.9351, time remaining: 07:29:33
1716 of 100000, maximal objective function=20.9351, time remaining: 07:29:30
1724 of 100000, maximal objective function=20.9351, time remaining: 07:29:27
1732 of 100000, maximal objective function=20.9351, time remaining: 07:29:24
1740 of 100000, maximal objective function=20.9351, time remaining: 07:29:21
1748 of 100000, maximal objective function=20.9707, time remaining: 07:29:17
1756 of 100000, maximal objective function=20.9707, time remaining: 07:29:14
1764 of 100000, maximal objective function=20.9707, time remaining: 07:29:11
1772 of 100000, maximal objective function=20.9748, time remaining: 07:29:08
1780 of 100000, maximal objective function=20.9748, time remaining: 07:29:05
1788 of 100000, maximal objective function=20.9748, time remaining: 07:29:02
1796 of 100000, maximal objective function=20.9748, time remaining: 07:28:59
1804 of 100000, maximal objective function=20.9748, time remaining: 07:28:57
1812 of 100000, maximal objective function=20.9748, time remaining: 07:28:54
1820 of 100000, maximal objective function=20.977, time remaining: 07:28:51
1828 of 100000, maximal objective function=20.977, time remaining: 07:28:48
1836 of 100000, maximal objective function=20.977, time remaining: 07:28:45
1842 of 100000, maximal objective function=20.977, time remaining: 07:29:17
1850 of 100000, maximal objective function=20.977, time remaining: 07:29:16
1858 of 100000, maximal objective function=20.977, time remaining: 07:29:13
1866 of 100000, maximal objective function=20.977, time remaining: 07:29:10
1874 of 100000, maximal objective function=20.977, time remaining: 07:29:07
1882 of 100000, maximal objective function=20.977, time remaining: 07:29:03
1890 of 100000, maximal objective function=20.977, time remaining: 07:29:00
1898 of 100000, maximal objective function=20.977, time remaining: 07:28:57
1906 of 100000, maximal objective function=20.977, time remaining: 07:28:54
1914 of 100000, maximal objective function=20.977, time remaining: 07:28:52
1922 of 100000, maximal objective function=20.977, time remaining: 07:28:50
1930 of 100000, maximal objective function=20.977, time remaining: 07:28:47
1938 of 100000, maximal objective function=20.977, time remaining: 07:28:44
1946 of 100000, maximal objective function=20.977, time remaining: 07:28:41
1954 of 100000, maximal objective function=20.9794, time remaining: 07:28:39
1962 of 100000, maximal objective function=20.9794, time remaining: 07:28:35
1970 of 100000, maximal objective function=20.9794, time remaining: 07:28:32
1978 of 100000, maximal objective function=20.9794, time remaining: 07:28:30
1986 of 100000, maximal objective function=20.9794, time remaining: 07:28:26
1994 of 100000, maximal objective function=20.9794, time remaining: 07:28:23
2002 of 100000, maximal objective function=20.9794, time remaining: 07:28:20
2010 of 100000, maximal objective function=20.9794, time remaining: 07:28:17
2018 of 100000, maximal objective function=20.9794, time remaining: 07:28:14
2025 of 100000, maximal objective function=20.9794, time remaining: 07:28:22
2033 of 100000, maximal objective function=20.9794, time remaining: 07:28:19
2041 of 100000, maximal objective function=20.9794, time remaining: 07:28:16
2049 of 100000, maximal objective function=20.9794, time remaining: 07:28:13
2057 of 100000, maximal objective function=20.9794, time remaining: 07:28:10
2065 of 100000, maximal objective function=20.9794, time remaining: 07:28:06
2073 of 100000, maximal objective function=20.9794, time remaining: 07:28:04
2081 of 100000, maximal objective function=20.9808, time remaining: 07:28:01
2089 of 100000, maximal objective function=20.9808, time remaining: 07:27:57
2097 of 100000, maximal objective function=21.0013, time remaining: 07:27:54
2105 of 100000, maximal objective function=21.0013, time remaining: 07:27:51
2113 of 100000, maximal objective function=21.0013, time remaining: 07:27:48
2121 of 100000, maximal objective function=21.0013, time remaining: 07:27:45
2129 of 100000, maximal objective function=21.0013, time remaining: 07:27:42
2137 of 100000, maximal objective function=21.0013, time remaining: 07:27:39
2145 of 100000, maximal objective function=21.0013, time remaining: 07:27:37
2153 of 100000, maximal objective function=21.0013, time remaining: 07:27:34
2161 of 100000, maximal objective function=21.0013, time remaining: 07:27:31
2169 of 100000, maximal objective function=21.0013, time remaining: 07:27:28
2177 of 100000, maximal objective function=21.0013, time remaining: 07:27:25
2185 of 100000, maximal objective function=21.0013, time remaining: 07:27:22
2193 of 100000, maximal objective function=21.0013, time remaining: 07:27:20
2201 of 100000, maximal objective function=21.0013, time remaining: 07:27:19
2209 of 100000, maximal objective function=21.0013, time remaining: 07:27:21
2216 of 100000, maximal objective function=21.0013, time remaining: 07:27:32
2224 of 100000, maximal objective function=21.0013, time remaining: 07:27:29
2232 of 100000, maximal objective function=21.0013, time remaining: 07:27:26
2240 of 100000, maximal objective function=21.0013, time remaining: 07:27:23
2248 of 100000, maximal objective function=21.0013, time remaining: 07:27:21
2256 of 100000, maximal objective function=21.0013, time remaining: 07:27:17
2264 of 100000, maximal objective function=21.0013, time remaining: 07:27:14
2272 of 100000, maximal objective function=21.0013, time remaining: 07:27:11
2280 of 100000, maximal objective function=21.0024, time remaining: 07:27:09
2288 of 100000, maximal objective function=21.0024, time remaining: 07:27:08
2296 of 100000, maximal objective function=21.0024, time remaining: 07:27:05
2304 of 100000, maximal objective function=21.0024, time remaining: 07:27:02
2312 of 100000, maximal objective function=21.0024, time remaining: 07:26:59
2320 of 100000, maximal objective function=21.0024, time remaining: 07:26:56
2328 of 100000, maximal objective function=21.0024, time remaining: 07:26:54
2336 of 100000, maximal objective function=21.0024, time remaining: 07:26:51
2344 of 100000, maximal objective function=21.0024, time remaining: 07:26:48
2352 of 100000, maximal objective function=21.0024, time remaining: 07:26:45
2360 of 100000, maximal objective function=21.0024, time remaining: 07:26:42
2368 of 100000, maximal objective function=21.0024, time remaining: 07:26:39
2376 of 100000, maximal objective function=21.0024, time remaining: 07:26:36
2384 of 100000, maximal objective function=21.0024, time remaining: 07:26:34
2392 of 100000, maximal objective function=21.0024, time remaining: 07:26:36
2399 of 100000, maximal objective function=21.0024, time remaining: 07:26:47
2407 of 100000, maximal objective function=21.0024, time remaining: 07:26:44
2415 of 100000, maximal objective function=21.003, time remaining: 07:26:41
2423 of 100000, maximal objective function=21.003, time remaining: 07:26:38
2431 of 100000, maximal objective function=21.003, time remaining: 07:26:35
2439 of 100000, maximal objective function=21.003, time remaining: 07:26:32
2447 of 100000, maximal objective function=21.003, time remaining: 07:26:29
2455 of 100000, maximal objective function=21.003, time remaining: 07:26:26
2463 of 100000, maximal objective function=21.003, time remaining: 07:26:23
2471 of 100000, maximal objective function=21.003, time remaining: 07:26:20
2479 of 100000, maximal objective function=21.003, time remaining: 07:26:18
2487 of 100000, maximal objective function=21.003, time remaining: 07:26:15
2495 of 100000, maximal objective function=21.003, time remaining: 07:26:12
2503 of 100000, maximal objective function=21.003, time remaining: 07:26:09
2511 of 100000, maximal objective function=21.003, time remaining: 07:26:08
2519 of 100000, maximal objective function=21.003, time remaining: 07:26:07
2527 of 100000, maximal objective function=21.0046, time remaining: 07:26:04
2535 of 100000, maximal objective function=21.0046, time remaining: 07:26:01
2543 of 100000, maximal objective function=21.0046, time remaining: 07:25:58
2551 of 100000, maximal objective function=21.0046, time remaining: 07:25:55
2559 of 100000, maximal objective function=21.0046, time remaining: 07:25:53
2567 of 100000, maximal objective function=21.0046, time remaining: 07:25:50
2575 of 100000, maximal objective function=21.0046, time remaining: 07:25:47
2582 of 100000, maximal objective function=21.0055, time remaining: 07:26:00
2589 of 100000, maximal objective function=21.0055, time remaining: 07:26:08
2597 of 100000, maximal objective function=21.0055, time remaining: 07:26:05
2605 of 100000, maximal objective function=21.0186, time remaining: 07:26:03
2613 of 100000, maximal objective function=21.0186, time remaining: 07:26:00
2621 of 100000, maximal objective function=21.0186, time remaining: 07:25:57
2629 of 100000, maximal objective function=21.0186, time remaining: 07:25:54
2637 of 100000, maximal objective function=21.0193, time remaining: 07:25:50
2645 of 100000, maximal objective function=21.0193, time remaining: 07:25:47
2653 of 100000, maximal objective function=21.021, time remaining: 07:25:44
2661 of 100000, maximal objective function=21.021, time remaining: 07:25:41
2669 of 100000, maximal objective function=21.021, time remaining: 07:25:38
2677 of 100000, maximal objective function=21.021, time remaining: 07:25:35
2685 of 100000, maximal objective function=21.021, time remaining: 07:25:32
2693 of 100000, maximal objective function=21.021, time remaining: 07:25:29
2701 of 100000, maximal objective function=21.0232, time remaining: 07:25:26
2709 of 100000, maximal objective function=21.0232, time remaining: 07:25:23
2717 of 100000, maximal objective function=21.0232, time remaining: 07:25:20
2725 of 100000, maximal objective function=21.0232, time remaining: 07:25:17
2733 of 100000, maximal objective function=21.0232, time remaining: 07:25:14
2741 of 100000, maximal objective function=21.0232, time remaining: 07:25:10
2749 of 100000, maximal objective function=21.0232, time remaining: 07:25:08
2757 of 100000, maximal objective function=21.0232, time remaining: 07:25:04
2765 of 100000, maximal objective function=21.0232, time remaining: 07:25:01
2772 of 100000, maximal objective function=21.0232, time remaining: 07:25:06
2780 of 100000, maximal objective function=21.0232, time remaining: 07:25:03
2788 of 100000, maximal objective function=21.0232, time remaining: 07:25:00
2796 of 100000, maximal objective function=21.0232, time remaining: 07:24:57
2804 of 100000, maximal objective function=21.0232, time remaining: 07:24:53
2812 of 100000, maximal objective function=21.0232, time remaining: 07:24:51
2820 of 100000, maximal objective function=21.0232, time remaining: 07:24:47
2828 of 100000, maximal objective function=21.0521, time remaining: 07:24:45
2836 of 100000, maximal objective function=21.0521, time remaining: 07:24:41
2844 of 100000, maximal objective function=21.0521, time remaining: 07:24:38
2852 of 100000, maximal objective function=21.0521, time remaining: 07:24:35
2860 of 100000, maximal objective function=21.0521, time remaining: 07:24:32
2868 of 100000, maximal objective function=21.0521, time remaining: 07:24:29
2876 of 100000, maximal objective function=21.0521, time remaining: 07:24:26
2884 of 100000, maximal objective function=21.0521, time remaining: 07:24:23
2892 of 100000, maximal objective function=21.0527, time remaining: 07:24:20
2900 of 100000, maximal objective function=21.0527, time remaining: 07:24:17
2908 of 100000, maximal objective function=21.0527, time remaining: 07:24:15
2916 of 100000, maximal objective function=21.0527, time remaining: 07:24:12
2924 of 100000, maximal objective function=21.0527, time remaining: 07:24:10
2932 of 100000, maximal objective function=21.0527, time remaining: 07:24:08
2940 of 100000, maximal objective function=21.0527, time remaining: 07:24:05
2948 of 100000, maximal objective function=21.0527, time remaining: 07:24:02
2954 of 100000, maximal objective function=21.0527, time remaining: 07:24:15
2962 of 100000, maximal objective function=21.0529, time remaining: 07:24:12
2970 of 100000, maximal objective function=21.0529, time remaining: 07:24:09
2978 of 100000, maximal objective function=21.0529, time remaining: 07:24:07
2986 of 100000, maximal objective function=21.0529, time remaining: 07:24:04
2994 of 100000, maximal objective function=21.0529, time remaining: 07:24:01
3002 of 100000, maximal objective function=21.0529, time remaining: 07:23:58
3010 of 100000, maximal objective function=21.0529, time remaining: 07:23:54
3018 of 100000, maximal objective function=21.0529, time remaining: 07:23:51
3026 of 100000, maximal objective function=21.0529, time remaining: 07:23:49
3034 of 100000, maximal objective function=21.0529, time remaining: 07:23:46
3042 of 100000, maximal objective function=21.0529, time remaining: 07:23:43
3050 of 100000, maximal objective function=21.0529, time remaining: 07:23:40
3058 of 100000, maximal objective function=21.0529, time remaining: 07:23:37
3066 of 100000, maximal objective function=21.0529, time remaining: 07:23:34
3074 of 100000, maximal objective function=21.0544, time remaining: 07:23:31
3082 of 100000, maximal objective function=21.0544, time remaining: 07:23:28
3090 of 100000, maximal objective function=21.0544, time remaining: 07:23:25
3098 of 100000, maximal objective function=21.0544, time remaining: 07:23:22
3106 of 100000, maximal objective function=21.0544, time remaining: 07:23:19
3114 of 100000, maximal objective function=21.0544, time remaining: 07:23:16
3122 of 100000, maximal objective function=21.0544, time remaining: 07:23:13
3130 of 100000, maximal objective function=21.0544, time remaining: 07:23:11
3136 of 100000, maximal objective function=21.0544, time remaining: 07:23:21
3144 of 100000, maximal objective function=21.0544, time remaining: 07:23:18
3152 of 100000, maximal objective function=21.0551, time remaining: 07:23:15
3160 of 100000, maximal objective function=21.0551, time remaining: 07:23:12
3168 of 100000, maximal objective function=21.0551, time remaining: 07:23:09
3176 of 100000, maximal objective function=21.0551, time remaining: 07:23:06
3184 of 100000, maximal objective function=21.0551, time remaining: 07:23:03
3192 of 100000, maximal objective function=21.0551, time remaining: 07:23:00
3200 of 100000, maximal objective function=21.0551, time remaining: 07:22:57
3208 of 100000, maximal objective function=21.0551, time remaining: 07:22:56
3216 of 100000, maximal objective function=21.0551, time remaining: 07:22:56
3224 of 100000, maximal objective function=21.0551, time remaining: 07:22:53
3232 of 100000, maximal objective function=21.0551, time remaining: 07:22:50
3240 of 100000, maximal objective function=21.0551, time remaining: 07:22:47
3248 of 100000, maximal objective function=21.0551, time remaining: 07:22:44
3256 of 100000, maximal objective function=21.0551, time remaining: 07:22:41
3264 of 100000, maximal objective function=21.0551, time remaining: 07:22:38
3272 of 100000, maximal objective function=21.0551, time remaining: 07:22:35
3280 of 100000, maximal objective function=21.0588, time remaining: 07:22:33
3288 of 100000, maximal objective function=21.0588, time remaining: 07:22:31
3296 of 100000, maximal objective function=21.0588, time remaining: 07:22:29
3304 of 100000, maximal objective function=21.0588, time remaining: 07:22:26
3312 of 100000, maximal objective function=21.0596, time remaining: 07:22:24
3320 of 100000, maximal objective function=21.0596, time remaining: 07:22:32
3328 of 100000, maximal objective function=21.0596, time remaining: 07:22:29
3336 of 100000, maximal objective function=21.0596, time remaining: 07:22:27
3344 of 100000, maximal objective function=21.0596, time remaining: 07:22:25
3352 of 100000, maximal objective function=21.0596, time remaining: 07:22:24
3360 of 100000, maximal objective function=21.0596, time remaining: 07:22:22
3368 of 100000, maximal objective function=21.0596, time remaining: 07:22:20
3376 of 100000, maximal objective function=21.0596, time remaining: 07:22:17
3384 of 100000, maximal objective function=21.0597, time remaining: 07:22:14
3392 of 100000, maximal objective function=21.0597, time remaining: 07:22:11
3400 of 100000, maximal objective function=21.0597, time remaining: 07:22:08
3408 of 100000, maximal objective function=21.0597, time remaining: 07:22:06
3416 of 100000, maximal objective function=21.0597, time remaining: 07:22:03
3424 of 100000, maximal objective function=21.0597, time remaining: 07:22:00
3432 of 100000, maximal objective function=21.0728, time remaining: 07:21:58
