/home/gsnearing/projects/SACSMA-SNOW17
Using 40 cores of 40 total.
Initializing the  Dynamically Dimensioned Search (DDS) algorithm  with  100000  repetitions
The objective function will be minimized
Starting the DDS algotrithm with 100000 repetitions...
Finding best starting point for trial 1 using 500 random samples.
Initialize database...
['csv', 'hdf5', 'ram', 'sql', 'custom', 'noData']
8 of 100000, maximal objective function=6.97686, time remaining: 06:57:35
688 of 100000, maximal objective function=19.6382, time remaining: 07:38:58
696 of 100000, maximal objective function=19.7443, time remaining: 07:38:59
704 of 100000, maximal objective function=19.7443, time remaining: 07:38:58
712 of 100000, maximal objective function=19.7443, time remaining: 07:38:55
720 of 100000, maximal objective function=19.7443, time remaining: 07:38:52
728 of 100000, maximal objective function=19.7443, time remaining: 07:38:50
736 of 100000, maximal objective function=19.7443, time remaining: 07:38:48
744 of 100000, maximal objective function=19.7443, time remaining: 07:38:44
752 of 100000, maximal objective function=19.7443, time remaining: 07:38:44
760 of 100000, maximal objective function=19.75, time remaining: 07:38:45
768 of 100000, maximal objective function=19.75, time remaining: 07:38:42
776 of 100000, maximal objective function=19.75, time remaining: 07:38:40
784 of 100000, maximal objective function=19.8372, time remaining: 07:38:40
792 of 100000, maximal objective function=19.8372, time remaining: 07:38:42
800 of 100000, maximal objective function=19.8372, time remaining: 07:38:39
808 of 100000, maximal objective function=19.8749, time remaining: 07:38:36
816 of 100000, maximal objective function=19.8749, time remaining: 07:38:33
824 of 100000, maximal objective function=19.8749, time remaining: 07:38:30
832 of 100000, maximal objective function=19.8749, time remaining: 07:38:26
840 of 100000, maximal objective function=19.8749, time remaining: 07:38:24
848 of 100000, maximal objective function=19.8749, time remaining: 07:38:21
856 of 100000, maximal objective function=19.8749, time remaining: 07:38:18
864 of 100000, maximal objective function=19.8749, time remaining: 07:38:15
872 of 100000, maximal objective function=19.8749, time remaining: 07:38:11
880 of 100000, maximal objective function=19.8749, time remaining: 07:38:10
888 of 100000, maximal objective function=19.8749, time remaining: 07:38:10
896 of 100000, maximal objective function=19.8749, time remaining: 07:38:10
904 of 100000, maximal objective function=19.8749, time remaining: 07:38:10
912 of 100000, maximal objective function=19.8749, time remaining: 07:38:07
920 of 100000, maximal objective function=19.8749, time remaining: 07:38:05
928 of 100000, maximal objective function=19.8749, time remaining: 07:38:07
936 of 100000, maximal objective function=19.8749, time remaining: 07:38:07
944 of 100000, maximal objective function=19.8749, time remaining: 07:38:07
952 of 100000, maximal objective function=19.8749, time remaining: 07:38:05
960 of 100000, maximal objective function=19.8792, time remaining: 07:38:02
968 of 100000, maximal objective function=19.8792, time remaining: 07:37:59
976 of 100000, maximal objective function=19.8792, time remaining: 07:37:56
984 of 100000, maximal objective function=19.8792, time remaining: 07:37:57
992 of 100000, maximal objective function=19.8792, time remaining: 07:37:56
1000 of 100000, maximal objective function=19.8792, time remaining: 07:37:54
1008 of 100000, maximal objective function=19.8792, time remaining: 07:37:51
1016 of 100000, maximal objective function=19.8792, time remaining: 07:37:48
1024 of 100000, maximal objective function=19.8792, time remaining: 07:37:45
1032 of 100000, maximal objective function=19.8792, time remaining: 07:37:42
1040 of 100000, maximal objective function=19.8792, time remaining: 07:37:39
1048 of 100000, maximal objective function=19.8792, time remaining: 07:37:36
1056 of 100000, maximal objective function=19.8792, time remaining: 07:37:33
1064 of 100000, maximal objective function=19.8792, time remaining: 07:37:29
1072 of 100000, maximal objective function=19.9396, time remaining: 07:37:26
1080 of 100000, maximal objective function=19.9396, time remaining: 07:37:22
1088 of 100000, maximal objective function=19.9425, time remaining: 07:37:17
1096 of 100000, maximal objective function=19.9425, time remaining: 07:37:15
1103 of 100000, maximal objective function=19.9425, time remaining: 07:37:32
1111 of 100000, maximal objective function=19.9456, time remaining: 07:37:32
1119 of 100000, maximal objective function=19.9456, time remaining: 07:37:32
1127 of 100000, maximal objective function=19.9456, time remaining: 07:37:27
1135 of 100000, maximal objective function=19.9456, time remaining: 07:37:24
1143 of 100000, maximal objective function=19.9456, time remaining: 07:37:20
1151 of 100000, maximal objective function=19.9456, time remaining: 07:37:16
1159 of 100000, maximal objective function=19.9456, time remaining: 07:37:12
1167 of 100000, maximal objective function=19.9456, time remaining: 07:37:08
1175 of 100000, maximal objective function=19.9456, time remaining: 07:37:04
1183 of 100000, maximal objective function=19.9456, time remaining: 07:37:01
1191 of 100000, maximal objective function=19.9456, time remaining: 07:36:57
1199 of 100000, maximal objective function=19.9456, time remaining: 07:36:53
1207 of 100000, maximal objective function=19.9456, time remaining: 07:36:50
1215 of 100000, maximal objective function=19.9456, time remaining: 07:36:47
1223 of 100000, maximal objective function=19.9456, time remaining: 07:36:46
1231 of 100000, maximal objective function=19.9456, time remaining: 07:36:42
1239 of 100000, maximal objective function=19.9456, time remaining: 07:36:38
1247 of 100000, maximal objective function=19.9456, time remaining: 07:36:34
1255 of 100000, maximal objective function=19.9456, time remaining: 07:36:30
1263 of 100000, maximal objective function=19.9456, time remaining: 07:36:27
1271 of 100000, maximal objective function=19.9456, time remaining: 07:36:23
1279 of 100000, maximal objective function=19.9456, time remaining: 07:36:19
1285 of 100000, maximal objective function=20.1072, time remaining: 07:37:10
1293 of 100000, maximal objective function=20.1072, time remaining: 07:37:08
1301 of 100000, maximal objective function=20.1072, time remaining: 07:37:04
1309 of 100000, maximal objective function=20.1072, time remaining: 07:37:00
1317 of 100000, maximal objective function=20.1072, time remaining: 07:36:56
1325 of 100000, maximal objective function=20.1504, time remaining: 07:36:56
1332 of 100000, maximal objective function=20.1504, time remaining: 07:37:02
1340 of 100000, maximal objective function=20.1504, time remaining: 07:36:58
1348 of 100000, maximal objective function=20.1583, time remaining: 07:36:55
1356 of 100000, maximal objective function=20.1583, time remaining: 07:36:52
1364 of 100000, maximal objective function=20.1583, time remaining: 07:36:47
1372 of 100000, maximal objective function=20.1583, time remaining: 07:36:43
1380 of 100000, maximal objective function=20.1583, time remaining: 07:36:40
1388 of 100000, maximal objective function=20.1583, time remaining: 07:36:37
1396 of 100000, maximal objective function=20.1583, time remaining: 07:36:34
1404 of 100000, maximal objective function=20.1583, time remaining: 07:36:32
1412 of 100000, maximal objective function=20.1583, time remaining: 07:36:30
1420 of 100000, maximal objective function=20.1583, time remaining: 07:36:25
1428 of 100000, maximal objective function=20.1583, time remaining: 07:36:21
1436 of 100000, maximal objective function=20.1583, time remaining: 07:36:18
1444 of 100000, maximal objective function=20.1583, time remaining: 07:36:14
1452 of 100000, maximal objective function=20.1583, time remaining: 07:36:11
1460 of 100000, maximal objective function=20.2247, time remaining: 07:36:07
1467 of 100000, maximal objective function=20.2247, time remaining: 07:36:26
1474 of 100000, maximal objective function=20.2247, time remaining: 07:36:43
1482 of 100000, maximal objective function=20.2247, time remaining: 07:36:40
1490 of 100000, maximal objective function=20.247, time remaining: 07:36:39
1498 of 100000, maximal objective function=20.247, time remaining: 07:36:36
1506 of 100000, maximal objective function=20.247, time remaining: 07:36:32
1514 of 100000, maximal objective function=20.247, time remaining: 07:36:28
1522 of 100000, maximal objective function=20.247, time remaining: 07:36:23
1530 of 100000, maximal objective function=20.247, time remaining: 07:36:20
1538 of 100000, maximal objective function=20.247, time remaining: 07:36:16
1546 of 100000, maximal objective function=20.247, time remaining: 07:36:12
1554 of 100000, maximal objective function=20.247, time remaining: 07:36:08
1562 of 100000, maximal objective function=20.247, time remaining: 07:36:05
1570 of 100000, maximal objective function=20.2472, time remaining: 07:36:01
1578 of 100000, maximal objective function=20.2472, time remaining: 07:35:57
1586 of 100000, maximal objective function=20.2472, time remaining: 07:35:53
1594 of 100000, maximal objective function=20.2472, time remaining: 07:35:50
1602 of 100000, maximal objective function=20.2472, time remaining: 07:35:46
1610 of 100000, maximal objective function=20.2472, time remaining: 07:35:42
1618 of 100000, maximal objective function=20.2472, time remaining: 07:35:38
1626 of 100000, maximal objective function=20.2472, time remaining: 07:35:34
1634 of 100000, maximal objective function=20.2472, time remaining: 07:35:30
1642 of 100000, maximal objective function=20.2472, time remaining: 07:35:27
1650 of 100000, maximal objective function=20.2472, time remaining: 07:35:23
1657 of 100000, maximal objective function=20.2472, time remaining: 07:35:32
1665 of 100000, maximal objective function=20.2472, time remaining: 07:35:30
1673 of 100000, maximal objective function=20.2472, time remaining: 07:35:27
1681 of 100000, maximal objective function=20.2472, time remaining: 07:35:23
1689 of 100000, maximal objective function=20.2472, time remaining: 07:35:19
1697 of 100000, maximal objective function=20.2472, time remaining: 07:35:16
1705 of 100000, maximal objective function=20.2472, time remaining: 07:35:12
1713 of 100000, maximal objective function=20.2472, time remaining: 07:35:08
1721 of 100000, maximal objective function=20.2472, time remaining: 07:35:04
1729 of 100000, maximal objective function=20.2472, time remaining: 07:35:00
1737 of 100000, maximal objective function=20.2472, time remaining: 07:34:57
1745 of 100000, maximal objective function=20.2472, time remaining: 07:34:54
1753 of 100000, maximal objective function=20.2472, time remaining: 07:34:50
1761 of 100000, maximal objective function=20.2472, time remaining: 07:34:48
1769 of 100000, maximal objective function=20.2472, time remaining: 07:34:45
1777 of 100000, maximal objective function=20.2472, time remaining: 07:34:41
1785 of 100000, maximal objective function=20.2472, time remaining: 07:34:38
1793 of 100000, maximal objective function=20.2472, time remaining: 07:34:34
1801 of 100000, maximal objective function=20.2472, time remaining: 07:34:30
1809 of 100000, maximal objective function=20.2472, time remaining: 07:34:27
1817 of 100000, maximal objective function=20.2472, time remaining: 07:34:23
1825 of 100000, maximal objective function=20.2472, time remaining: 07:34:20
1833 of 100000, maximal objective function=20.2472, time remaining: 07:34:17
1840 of 100000, maximal objective function=20.2486, time remaining: 07:34:27
1846 of 100000, maximal objective function=20.2486, time remaining: 07:34:45
1854 of 100000, maximal objective function=20.2486, time remaining: 07:34:41
1862 of 100000, maximal objective function=20.2486, time remaining: 07:34:37
1870 of 100000, maximal objective function=20.5787, time remaining: 07:34:33
1878 of 100000, maximal objective function=21.0141, time remaining: 07:34:30
1886 of 100000, maximal objective function=21.0141, time remaining: 07:34:27
1894 of 100000, maximal objective function=21.0141, time remaining: 07:34:24
1902 of 100000, maximal objective function=21.6606, time remaining: 07:34:20
1910 of 100000, maximal objective function=21.6606, time remaining: 07:34:16
1918 of 100000, maximal objective function=21.6836, time remaining: 07:34:14
1926 of 100000, maximal objective function=21.6836, time remaining: 07:34:12
1934 of 100000, maximal objective function=21.6836, time remaining: 07:34:08
1942 of 100000, maximal objective function=21.6836, time remaining: 07:34:03
1950 of 100000, maximal objective function=21.6836, time remaining: 07:34:00
1958 of 100000, maximal objective function=21.6836, time remaining: 07:33:56
1966 of 100000, maximal objective function=21.6836, time remaining: 07:33:52
1974 of 100000, maximal objective function=21.6836, time remaining: 07:33:48
1982 of 100000, maximal objective function=21.8569, time remaining: 07:33:44
1990 of 100000, maximal objective function=21.8569, time remaining: 07:33:41
1998 of 100000, maximal objective function=21.8569, time remaining: 07:33:38
2006 of 100000, maximal objective function=21.8569, time remaining: 07:33:34
2014 of 100000, maximal objective function=21.8569, time remaining: 07:33:31
2022 of 100000, maximal objective function=21.8569, time remaining: 07:33:28
2029 of 100000, maximal objective function=21.8569, time remaining: 07:33:36
2037 of 100000, maximal objective function=21.8907, time remaining: 07:33:33
2045 of 100000, maximal objective function=21.8907, time remaining: 07:33:29
2053 of 100000, maximal objective function=21.8907, time remaining: 07:33:25
2061 of 100000, maximal objective function=22.0446, time remaining: 07:33:25
2069 of 100000, maximal objective function=22.0446, time remaining: 07:33:25
2077 of 100000, maximal objective function=22.229, time remaining: 07:33:23
2085 of 100000, maximal objective function=22.3002, time remaining: 07:33:19
2093 of 100000, maximal objective function=22.3002, time remaining: 07:33:16
2101 of 100000, maximal objective function=22.3002, time remaining: 07:33:12
2109 of 100000, maximal objective function=22.3096, time remaining: 07:33:10
2117 of 100000, maximal objective function=22.3096, time remaining: 07:33:08
2125 of 100000, maximal objective function=22.3096, time remaining: 07:33:06
2133 of 100000, maximal objective function=22.3096, time remaining: 07:33:03
2141 of 100000, maximal objective function=22.3096, time remaining: 07:33:00
2149 of 100000, maximal objective function=22.3206, time remaining: 07:32:56
2157 of 100000, maximal objective function=22.3206, time remaining: 07:32:53
2165 of 100000, maximal objective function=22.3206, time remaining: 07:32:49
2173 of 100000, maximal objective function=22.6243, time remaining: 07:32:46
2181 of 100000, maximal objective function=22.7831, time remaining: 07:32:43
2189 of 100000, maximal objective function=22.8835, time remaining: 07:32:40
2197 of 100000, maximal objective function=22.8835, time remaining: 07:32:38
2205 of 100000, maximal objective function=22.8835, time remaining: 07:32:36
2212 of 100000, maximal objective function=22.8835, time remaining: 07:32:53
2220 of 100000, maximal objective function=22.8835, time remaining: 07:32:51
2228 of 100000, maximal objective function=22.8835, time remaining: 07:32:49
2236 of 100000, maximal objective function=22.8835, time remaining: 07:32:46
2244 of 100000, maximal objective function=22.8835, time remaining: 07:32:45
2252 of 100000, maximal objective function=22.8835, time remaining: 07:32:42
2260 of 100000, maximal objective function=22.8835, time remaining: 07:32:41
2268 of 100000, maximal objective function=22.8835, time remaining: 07:32:40
2276 of 100000, maximal objective function=22.8835, time remaining: 07:32:38
2284 of 100000, maximal objective function=22.8835, time remaining: 07:32:35
2292 of 100000, maximal objective function=22.9181, time remaining: 07:32:33
2300 of 100000, maximal objective function=22.9181, time remaining: 07:32:30
2308 of 100000, maximal objective function=22.9181, time remaining: 07:32:26
2316 of 100000, maximal objective function=22.9181, time remaining: 07:32:23
2324 of 100000, maximal objective function=22.9181, time remaining: 07:32:19
2332 of 100000, maximal objective function=22.9181, time remaining: 07:32:16
2340 of 100000, maximal objective function=22.922, time remaining: 07:32:13
2348 of 100000, maximal objective function=22.922, time remaining: 07:32:10
2356 of 100000, maximal objective function=22.922, time remaining: 07:32:07
2364 of 100000, maximal objective function=22.922, time remaining: 07:32:04
2372 of 100000, maximal objective function=22.922, time remaining: 07:32:01
2380 of 100000, maximal objective function=22.9259, time remaining: 07:31:58
2388 of 100000, maximal objective function=22.9259, time remaining: 07:31:55
2395 of 100000, maximal objective function=22.9259, time remaining: 07:32:11
2403 of 100000, maximal objective function=22.9259, time remaining: 07:32:09
2411 of 100000, maximal objective function=22.9259, time remaining: 07:32:05
2419 of 100000, maximal objective function=22.9259, time remaining: 07:32:02
2427 of 100000, maximal objective function=22.9259, time remaining: 07:31:58
2435 of 100000, maximal objective function=22.9417, time remaining: 07:31:55
2443 of 100000, maximal objective function=22.9417, time remaining: 07:31:52
2451 of 100000, maximal objective function=22.9417, time remaining: 07:31:49
2459 of 100000, maximal objective function=22.9417, time remaining: 07:31:46
2467 of 100000, maximal objective function=22.9417, time remaining: 07:31:43
2475 of 100000, maximal objective function=22.9421, time remaining: 07:31:40
2483 of 100000, maximal objective function=22.9421, time remaining: 07:31:38
2491 of 100000, maximal objective function=22.9421, time remaining: 07:31:36
2499 of 100000, maximal objective function=22.9421, time remaining: 07:31:33
2507 of 100000, maximal objective function=22.9421, time remaining: 07:31:30
2515 of 100000, maximal objective function=22.9421, time remaining: 07:31:26
2523 of 100000, maximal objective function=22.9421, time remaining: 07:31:22
2531 of 100000, maximal objective function=22.9421, time remaining: 07:31:20
2539 of 100000, maximal objective function=22.9421, time remaining: 07:31:16
2547 of 100000, maximal objective function=22.9421, time remaining: 07:31:14
2555 of 100000, maximal objective function=22.9421, time remaining: 07:31:13
2563 of 100000, maximal objective function=22.9421, time remaining: 07:31:11
2571 of 100000, maximal objective function=22.9423, time remaining: 07:31:08
2579 of 100000, maximal objective function=22.9423, time remaining: 07:31:09
2585 of 100000, maximal objective function=22.9423, time remaining: 07:31:29
2593 of 100000, maximal objective function=22.9423, time remaining: 07:31:25
2601 of 100000, maximal objective function=22.9423, time remaining: 07:31:23
2609 of 100000, maximal objective function=22.9423, time remaining: 07:31:20
2617 of 100000, maximal objective function=22.9423, time remaining: 07:31:16
2625 of 100000, maximal objective function=22.9423, time remaining: 07:31:13
2633 of 100000, maximal objective function=22.9423, time remaining: 07:31:10
2641 of 100000, maximal objective function=22.9521, time remaining: 07:31:07
2649 of 100000, maximal objective function=22.9521, time remaining: 07:31:04
2657 of 100000, maximal objective function=22.9521, time remaining: 07:31:02
2665 of 100000, maximal objective function=22.9521, time remaining: 07:30:58
2673 of 100000, maximal objective function=22.9521, time remaining: 07:30:55
2681 of 100000, maximal objective function=22.9521, time remaining: 07:30:52
2689 of 100000, maximal objective function=22.9521, time remaining: 07:30:50
2697 of 100000, maximal objective function=23.0027, time remaining: 07:30:47
2705 of 100000, maximal objective function=23.0027, time remaining: 07:30:43
2713 of 100000, maximal objective function=23.0027, time remaining: 07:30:41
2721 of 100000, maximal objective function=23.0027, time remaining: 07:30:37
2729 of 100000, maximal objective function=23.0027, time remaining: 07:30:35
2737 of 100000, maximal objective function=23.0027, time remaining: 07:30:32
2745 of 100000, maximal objective function=23.0027, time remaining: 07:30:29
2753 of 100000, maximal objective function=23.0027, time remaining: 07:30:26
2761 of 100000, maximal objective function=23.0027, time remaining: 07:30:23
2768 of 100000, maximal objective function=23.0027, time remaining: 07:30:27
2776 of 100000, maximal objective function=23.0027, time remaining: 07:30:24
2784 of 100000, maximal objective function=23.0027, time remaining: 07:30:21
2792 of 100000, maximal objective function=23.0753, time remaining: 07:30:17
2800 of 100000, maximal objective function=23.0753, time remaining: 07:30:14
2808 of 100000, maximal objective function=23.0753, time remaining: 07:30:12
2816 of 100000, maximal objective function=23.0753, time remaining: 07:30:08
2824 of 100000, maximal objective function=23.0753, time remaining: 07:30:05
2832 of 100000, maximal objective function=23.0753, time remaining: 07:30:02
2840 of 100000, maximal objective function=23.0753, time remaining: 07:29:59
2848 of 100000, maximal objective function=23.0753, time remaining: 07:29:56
2856 of 100000, maximal objective function=23.0753, time remaining: 07:29:53
2864 of 100000, maximal objective function=23.0753, time remaining: 07:29:50
2872 of 100000, maximal objective function=23.0753, time remaining: 07:29:48
2880 of 100000, maximal objective function=23.0753, time remaining: 07:29:45
2888 of 100000, maximal objective function=23.0753, time remaining: 07:29:42
2896 of 100000, maximal objective function=23.0753, time remaining: 07:29:39
2904 of 100000, maximal objective function=23.0753, time remaining: 07:29:36
2912 of 100000, maximal objective function=23.0753, time remaining: 07:29:33
2920 of 100000, maximal objective function=23.0753, time remaining: 07:29:30
2928 of 100000, maximal objective function=23.0753, time remaining: 07:29:27
2936 of 100000, maximal objective function=23.0753, time remaining: 07:29:24
2944 of 100000, maximal objective function=23.0753, time remaining: 07:29:21
2951 of 100000, maximal objective function=23.0753, time remaining: 07:29:25
2958 of 100000, maximal objective function=23.0753, time remaining: 07:29:31
2966 of 100000, maximal objective function=23.0753, time remaining: 07:29:28
2974 of 100000, maximal objective function=23.0753, time remaining: 07:29:25
2982 of 100000, maximal objective function=23.094, time remaining: 07:29:22
2990 of 100000, maximal objective function=23.094, time remaining: 07:29:19
2998 of 100000, maximal objective function=23.094, time remaining: 07:29:16
3006 of 100000, maximal objective function=23.094, time remaining: 07:29:13
3014 of 100000, maximal objective function=23.094, time remaining: 07:29:10
3022 of 100000, maximal objective function=23.094, time remaining: 07:29:08
3030 of 100000, maximal objective function=23.094, time remaining: 07:29:05
3038 of 100000, maximal objective function=23.094, time remaining: 07:29:02
3046 of 100000, maximal objective function=23.094, time remaining: 07:29:00
3054 of 100000, maximal objective function=23.094, time remaining: 07:28:57
3062 of 100000, maximal objective function=23.1023, time remaining: 07:28:55
3070 of 100000, maximal objective function=23.1023, time remaining: 07:28:52
3078 of 100000, maximal objective function=23.1023, time remaining: 07:28:49
3086 of 100000, maximal objective function=23.1023, time remaining: 07:28:46
3094 of 100000, maximal objective function=23.1023, time remaining: 07:28:43
3102 of 100000, maximal objective function=23.1023, time remaining: 07:28:41
3110 of 100000, maximal objective function=23.1023, time remaining: 07:28:40
3118 of 100000, maximal objective function=23.1023, time remaining: 07:28:36
3126 of 100000, maximal objective function=23.1023, time remaining: 07:28:34
3133 of 100000, maximal objective function=23.1023, time remaining: 07:28:36
3140 of 100000, maximal objective function=23.1023, time remaining: 07:28:44
3148 of 100000, maximal objective function=23.1023, time remaining: 07:28:41
3156 of 100000, maximal objective function=23.1023, time remaining: 07:28:37
3164 of 100000, maximal objective function=23.1023, time remaining: 07:28:34
3172 of 100000, maximal objective function=23.1023, time remaining: 07:28:32
3180 of 100000, maximal objective function=23.1023, time remaining: 07:28:29
3188 of 100000, maximal objective function=23.1023, time remaining: 07:28:26
3196 of 100000, maximal objective function=23.1023, time remaining: 07:28:23
3204 of 100000, maximal objective function=23.1023, time remaining: 07:28:21
3212 of 100000, maximal objective function=23.1023, time remaining: 07:28:18
3220 of 100000, maximal objective function=23.1023, time remaining: 07:28:15
3228 of 100000, maximal objective function=23.1023, time remaining: 07:28:12
3236 of 100000, maximal objective function=23.1061, time remaining: 07:28:10
3244 of 100000, maximal objective function=23.1061, time remaining: 07:28:07
3252 of 100000, maximal objective function=23.1061, time remaining: 07:28:04
3260 of 100000, maximal objective function=23.1061, time remaining: 07:28:02
3268 of 100000, maximal objective function=23.1061, time remaining: 07:27:59
3276 of 100000, maximal objective function=23.1061, time remaining: 07:27:56
3284 of 100000, maximal objective function=23.1061, time remaining: 07:27:53
3292 of 100000, maximal objective function=23.1061, time remaining: 07:27:50
3300 of 100000, maximal objective function=23.1061, time remaining: 07:27:47
3308 of 100000, maximal objective function=23.1061, time remaining: 07:27:44
3316 of 100000, maximal objective function=23.1061, time remaining: 07:27:41
3322 of 100000, maximal objective function=23.1061, time remaining: 07:27:51
3330 of 100000, maximal objective function=23.1061, time remaining: 07:27:49
3338 of 100000, maximal objective function=23.1178, time remaining: 07:27:46
3346 of 100000, maximal objective function=23.1178, time remaining: 07:27:44
3354 of 100000, maximal objective function=23.1178, time remaining: 07:27:41
3362 of 100000, maximal objective function=23.1574, time remaining: 07:27:38
3370 of 100000, maximal objective function=23.1574, time remaining: 07:27:36
3378 of 100000, maximal objective function=23.1574, time remaining: 07:27:33
3386 of 100000, maximal objective function=23.1585, time remaining: 07:27:30
3394 of 100000, maximal objective function=23.1585, time remaining: 07:27:27
3402 of 100000, maximal objective function=23.1608, time remaining: 07:27:25
3410 of 100000, maximal objective function=23.1608, time remaining: 07:27:22
3418 of 100000, maximal objective function=23.5217, time remaining: 07:27:19
